FileKey,ImageSource,OriginalImagePath,SuperResolutionImagePath,Multiplier,scale-invariant-feature-transform_similarity_interpretation,scale-invariant-feature-transform_num_keypoints1,scale-invariant-feature-transform_num_keypoints2,scale-invariant-feature-transform_num_good_matches,scale-invariant-feature-transform_match_ratio,scale-invariant-feature-transform_avg_distance,multi-scale-structural-similarity-index_ms_ssim,multi-scale-structural-similarity-index_resized_similarity,peak-signal-to-noise-ratio_psnr,peak-signal-to-noise-ratio_nsr,learned-perceptual-image-patch-similarity_lpips,learned-perceptual-image-patch-similarity_resized_similarity
0816x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0816x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0816.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.770, Avg distance: 44.21)",4118,12533,3170,0.7697911607576493,44.20846788962181,0.9972724914550781,0.0,37.27682113593123,0.026826321814123182,0.027664432302117348,0.0
0817x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0817x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0817.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.805, Avg distance: 42.03)",6033,12762,4856,0.8049063484170396,42.02845647889366,0.9979491233825684,0.5,37.91803123562848,0.02637267725705077,0.019807057455182076,0.5
0818x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0818x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0818.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.771, Avg distance: 44.09)",6507,16839,5014,0.7705547871522975,44.08983003615287,0.9984419941902161,0.0,34.66992030525045,0.02884344674563786,0.018672160804271698,0.0
0819x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0819x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0819.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.764, Avg distance: 47.84)",8993,28353,6869,0.7638163015678862,47.83842671929289,0.9977970719337463,0.0,34.40281730659766,0.029067386868,0.028706517070531845,0.0
0820x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0820x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0820.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.741, Avg distance: 47.45)",8503,25618,6298,0.740679760084676,47.4492853002421,0.9957424998283386,0.25,30.056886763362535,0.033270245447340786,0.034513797610998154,0.25
0821x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0821x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0821.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.780, Avg distance: 36.47)",6204,11657,4840,0.7801418439716312,36.46754055887707,0.9990436434745789,0.5,35.22657523147168,0.028387658846455013,0.010579361580312252,0.5
0822x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0822x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0822.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.800, Avg distance: 41.60)",10584,22913,8463,0.7996031746031746,41.59787823762875,0.9983937740325928,0.0,36.42078388833791,0.027456849997130467,0.01887861266732216,0.0
0823x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0823x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0823.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.761, Avg distance: 46.65)",4959,14449,3776,0.7614438394837669,46.6486635774816,0.995201587677002,0.0,31.11393709174529,0.032139937708664516,0.034476157277822495,0.0
0824x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0824x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0824.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.745, Avg distance: 40.46)",2887,7722,2150,0.744717700034638,40.46299318402313,0.9971569180488586,0.25,32.211572944329674,0.031044742885678725,0.025278635323047638,0.25
0825x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0825x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0825.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.776, Avg distance: 43.52)",7468,18979,5797,0.7762453133369042,43.51657534443512,0.9969673752784729,0.75,32.540981158071716,0.030730480901678413,0.03127004951238632,0.75
0826x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0826x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0826.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.729, Avg distance: 47.87)",5722,17714,4169,0.7285914016078294,47.86670627154215,0.9904670715332031,0.5,28.82346621826518,0.03469395361499959,0.05488259345293045,0.5
0827x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0827x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0827.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.772, Avg distance: 41.81)",965,2792,745,0.772020725388601,41.8069563472031,0.9969056248664856,0.0,38.01676063798681,0.02630418750094104,0.03491507098078728,0.0
0828x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0828x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0828.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.780, Avg distance: 28.75)",536,920,418,0.7798507462686567,28.745265800416753,0.9925068020820618,0.5,23.654283221992966,0.042275641608545265,0.04293864965438843,0.5
0829x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0829x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0829.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.755, Avg distance: 39.48)",2399,6454,1812,0.7553147144643602,39.480825194525664,0.9810891151428223,0.25,30.81490185904415,0.03245183140852681,0.10011285543441772,0.25
0830x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0830x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0830.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.737, Avg distance: 48.31)",2979,10184,2196,0.7371601208459214,48.314947914881785,0.9910668730735779,0.0,29.788931264168497,0.033569515842377544,0.04941711574792862,0.0
0831x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0831x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0831.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.779, Avg distance: 44.13)",5712,13714,4447,0.7785364145658263,44.12907389254685,0.9977704882621765,0.0,35.62304242351688,0.028071717965892796,0.022708900272846222,0.0
0832x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0832x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0832.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.783, Avg distance: 46.64)",5885,17610,4609,0.7831775700934579,46.64448403163752,0.9982712268829346,0.25,37.755278794075636,0.026486362488651913,0.014942584559321404,0.25
0833x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0833x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0833.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.790, Avg distance: 39.53)",1295,4203,1023,0.78996138996139,39.53055989415998,0.9980242252349854,0.75,38.63991242634536,0.02587997583861455,0.02210872806608677,0.75
0834x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0834x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0834.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.736, Avg distance: 46.53)",5087,21039,3744,0.7359937094554747,46.534178829027546,0.9957630038261414,0.25,30.92993763147176,0.03233113535225762,0.03827521950006485,0.25
0835x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0835x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0835.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.729, Avg distance: 46.62)",11063,39970,8066,0.7290969899665551,46.617880346223494,0.990803062915802,0.0,28.262984984167083,0.035381966928128776,0.0852249339222908,0.0
0836x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0836x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0836.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.720, Avg distance: 42.59)",4391,14087,3163,0.7203370530630836,42.58823784314263,0.994068443775177,0.0,30.35143697660629,0.032947369205970745,0.035284724086523056,0.0
0837x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0837x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0837.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.775, Avg distance: 44.83)",8260,20997,6400,0.774818401937046,44.828531129211186,0.9967477917671204,0.0,31.057576103951142,0.03219826288609754,0.03414025157690048,0.0
0838x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0838x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0838.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.854, Avg distance: 36.33)",865,2084,739,0.8543352601156069,36.32718664206091,0.9980387687683105,0.0,43.35916195448518,0.023063176383568397,0.024382401257753372,0.0
0839x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0839x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0839.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.758, Avg distance: 44.88)",6116,16801,4634,0.7576847612818836,44.87754573791666,0.9971300959587097,0.0,34.602500518024875,0.028899645546687804,0.02857484109699726,0.0
0840x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0840x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0840.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.785, Avg distance: 43.62)",9146,23830,7181,0.7851519790072162,43.62200170724675,0.997822105884552,0.0,34.39562803002509,0.029073462450723876,0.028885791078209877,0.0
0841x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0841x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0841.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.775, Avg distance: 45.71)",5093,15398,3949,0.775377969762419,45.70542816238543,0.9972454905509949,0.25,33.885454546527825,0.029511187421933757,0.028569761663675308,0.25
0842x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0842x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0842.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.781, Avg distance: 44.42)",4459,15461,3481,0.7806683112805561,44.419453010686475,0.997715413570404,0.25,35.65929833881623,0.028043176579037443,0.021544257178902626,0.25
0843x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0843x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0843.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.879, Avg distance: 29.64)",240,404,211,0.8791666666666667,29.63939072961491,0.9996089935302734,3.0,43.757539535117395,0.022853204513417737,0.006250164471566677,3.0
0844x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0844x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0844.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.809, Avg distance: 33.28)",614,837,497,0.8094462540716613,33.28402716101295,0.9993557929992676,0.0,46.7438445104719,0.021393191135058918,0.002758161397650838,0.0
0845x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0845x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0845.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.697, Avg distance: 38.60)",5974,15164,4163,0.6968530297957817,38.60270396643123,0.9925942420959473,0.0,27.91720295375283,0.035820207406042186,0.04681212455034256,0.0
0846x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0846x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0846.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.774, Avg distance: 42.99)",4626,10941,3579,0.7736705577172504,42.98737771473107,0.9921552538871765,0.0,29.693372406322073,0.033677548858919375,0.043178290128707886,0.0
0847x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0847x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0847.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.781, Avg distance: 43.87)",5079,15721,3966,0.780862374483166,43.86990805551132,0.996192991733551,0.0,32.87819272095205,0.030415297108552355,0.023456275463104248,0.0
0848x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0848x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0848.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.747, Avg distance: 39.67)",3755,10343,2804,0.7467376830892144,39.670880361519934,0.9929158687591553,0.0,31.188172585302944,0.032063436780878855,0.03617776185274124,0.0
0849x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0849x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0849.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.745, Avg distance: 46.24)",12031,34880,8960,0.744742747901255,46.240066421670576,0.9957265257835388,0.25,26.884820982119088,0.03719570982693518,0.0439247265458107,0.25
0850x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0850x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0850.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.756, Avg distance: 44.52)",4240,10308,3206,0.7561320754716981,44.51748262337425,0.9959607124328613,0.25,33.41781485944794,0.029924158841800465,0.032647889107465744,0.25
0851x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0851x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0851.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.698, Avg distance: 47.43)",3305,9931,2307,0.6980332829046899,47.42691335189275,0.9973607659339905,0.25,34.22984673840741,0.029214270447724663,0.01589522883296013,0.25
0852x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0852x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0852.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.736, Avg distance: 49.11)",2421,11331,1783,0.7364725320115655,49.10886799787713,0.9967343807220459,0.0,35.80453300920275,0.0279294244598295,0.03116500750184059,0.0
0853x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0853x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0853.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.808, Avg distance: 43.25)",2507,6144,2025,0.8077383326685281,43.252574800444236,0.9987604022026062,0.0,40.63918841217826,0.024606790614458536,0.011011017486453056,0.0
0854x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0854x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0854.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.758, Avg distance: 46.54)",5676,16694,4304,0.7582804792107117,46.5402541456114,0.9940019249916077,0.5,29.871097919756906,0.03347717592056081,0.04345918446779251,0.5
0855x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0855x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0855.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.767, Avg distance: 44.80)",6278,19104,4817,0.7672825740681746,44.79814820861777,0.993259608745575,0.25,34.69584244883521,0.028821897075266768,0.07345854490995407,0.25
0856x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0856x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0856.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.732, Avg distance: 49.23)",8096,37466,5929,0.7323369565217391,49.22553253913734,0.995522677898407,0.0,31.21814419672438,0.03203265362919705,0.044011663645505905,0.0
0857x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0857x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0857.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.840, Avg distance: 33.55)",599,920,503,0.8397328881469115,33.546883312892724,0.9924420714378357,0.0,38.64089657591985,0.025879316698442706,0.14108756184577942,0.0
0858x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0858x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0858.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.762, Avg distance: 46.38)",6977,22466,5316,0.761932062491042,46.37845016622382,0.9964444041252136,0.0,34.19286688088853,0.029245865913598824,0.03433534502983093,0.0
0859x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0859x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0859.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.748, Avg distance: 47.65)",8322,31185,6225,0.7480173035328046,47.65467749972899,0.9943159222602844,0.0,31.098829638056948,0.032155550920677026,0.046250101178884506,0.0
0860x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0860x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0860.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.732, Avg distance: 47.23)",12422,49691,9097,0.7323297375623893,47.231063268309676,0.9924597144126892,0.0,26.216183382258627,0.038144377670043826,0.09954236447811127,0.0
0861x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0861x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0861.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.726, Avg distance: 47.35)",5764,17895,4186,0.7262317834836919,47.35116309106948,0.9916113018989563,0.0,27.753966945418966,0.03603088531331766,0.07386810332536697,0.0
